,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
109984,183565,P,02,LC,21807.0,58627.0,2021-08-04,
110070,183663,P,01,LC,21708.0,58558.0,2021-07-15,
110075,183666,P,01,LC,21743.0,58581.0,2021-07-07,
110386,183968,P,01,LC,21335.0,58309.0,2021-05-14,
110819,184442,P,02,LC,20161.0,53438.0,2020-11-20,
110821,184442,C,01,LC,93420.0,53438.0,2020-11-01,2020-11-19
110849,184465,P,01,LC,12789.0,53770.0,2022-11-22,
110852,184470,P,02,LC,20658.0,58008.0,2021-03-25,
110934,184548,P,01,LC,21368.0,58331.0,2021-06-29,
111191,184862,P,01,LC,19348.0,57066.0,2020-04-14,
111233,184905,P,01,LC,22161.0,58806.0,2021-10-07,
111351,185054,C,01,LC,21328.0,58306.0,2021-05-27,
111686,185448,P,01,LC,24182.0,59646.0,2023-09-14,
112138,185946,P,02,LC,20577.0,57615.0,2021-09-10,2022-08-30
112304,186109,P,01,LC,22369.0,59001.0,2021-11-24,
112352,186155,P,01,LC,22916.0,59236.0,2022-03-22,
112583,186440,C,01,LC,21968.0,58749.0,2021-09-09,2021-09-20
112636,186553,P,01,LC,24660.0,59750.0,2023-12-28,
112802,186779,P,01,LC,22768.0,59170.0,2022-02-11,
112891,186890,P,01,LC,23039.0,59268.0,2022-04-27,
112910,186904,P,01,LC,19187.0,56999.0,2020-01-24,
113201,187235,P,01,LC,19897.0,57386.0,2020-10-06,
113478,187551,P,01,LC,22174.0,58816.0,2021-10-11,
113537,187648,C,01,LC,20865.0,58148.0,2021-03-11,
113546,187650,P,01,LC,20617.0,57966.0,2021-02-18,
113868,189594,P,02,LC,17201.0,56115.0,2020-01-21,2023-03-31
114405,205876,P,94,LC,24115.0,59629.0,2023-08-29,
114422,206243,P,01,LC,14089.0,54504.0,2021-10-04,
114470,207257,P,90,LC,19843.0,57357.0,2020-09-08,
114598,211559,P,90,LC,19982.0,57457.0,2020-10-16,
114956,222638,P,90,LC,19922.0,57396.0,2020-10-16,
114979,222648,P,91,LC,20107.0,34931.0,2020-12-01,
115093,232135,P,90,LC,20314.0,57648.0,2020-12-23,
115098,232623,P,90,LC,92683.0,53024.0,2021-11-04,
115170,240066,C,91,LC,18263.0,56595.0,2021-10-01,2021-10-20
115172,240066,P,01,LC,22261.0,56595.0,2021-10-21,
115309,247961,P,91,LC,23867.0,59550.0,2023-04-03,
115320,248780,C,90,LC,22530.0,59059.0,2021-12-16,
115395,253355,P,02,LC,19022.0,56920.0,2020-06-30,
115415,253501,C,90,LC,17820.0,56377.0,2021-05-01,2021-05-17
115416,253501,P,02,LC,21325.0,56377.0,2021-05-18,
115442,254381,P,01,LC,15631.0,55390.0,2020-04-15,
115444,254381,C,90,LC,19665.0,55390.0,2020-04-01,2020-04-14
115842,270509,P,90,LC,19163.0,56987.0,2020-01-07,
115882,271357,C,90,LC,15274.0,55216.0,2020-09-01,2020-09-20
115884,271357,P,01,LC,19849.0,55216.0,2020-09-21,
115985,273726,C,03,LC,93338.0,53385.0,2022-10-14,
116016,274411,P,91,LC,19942.0,57419.0,2020-10-22,2023-12-29
116019,274536,P,90,LC,20680.0,58022.0,2021-03-11,
116091,277323,P,01,LC,20410.0,57706.0,2021-01-28,
116157,278308,P,90,LC,22325.0,58965.0,2021-11-04,2023-10-31
116159,278308,P,01,LC,24590.0,58965.0,2023-11-27,
116211,282104,P,01,LC,21690.0,58535.0,2021-07-30,
116256,284699,P,90,LC,19179.0,56995.0,2020-01-29,
116259,284719,P,90,LC,22780.0,59181.0,2022-02-25,2023-10-31
116260,284719,C,90,LC,22780.0,59181.0,2023-11-01,2023-11-28
116262,284719,P,01,LC,24591.0,59181.0,2023-12-01,
116267,284745,P,90,LC,20814.0,58117.0,2021-03-01,2023-11-30
116312,285556,P,90,LC,21341.0,58311.0,2021-05-06,
116363,287562,P,01,LC,21935.0,58728.0,2021-09-01,
116389,289153,P,90,LC,23116.0,59295.0,2022-05-17,2023-04-30
116391,289153,P,01,LC,23943.0,59295.0,2023-05-22,
116411,290341,P,90,LC,23187.0,59317.0,2022-06-29,
116437,292284,P,02,LC,22603.0,55896.0,2021-12-22,
116439,292414,P,01,LC,23719.0,59490.0,2023-02-10,
116448,293070,P,01,LC,19927.0,57403.0,2020-10-19,
116500,296677,P,01,LC,19892.0,57205.0,2021-06-17,
116506,296810,C,01,LC,21853.0,58666.0,2021-08-26,2021-08-31
116507,296810,P,01,LC,21853.0,58666.0,2021-09-01,
116522,297095,C,90,LC,17258.0,56227.0,2021-06-01,2021-06-03
116523,297095,P,01,LC,21595.0,56227.0,2021-06-04,
116539,297443,P,01,LC,23790.0,59517.0,2023-03-01,
116580,312066,P,01,LC,18844.0,56793.0,2020-12-23,
116586,313311,P,90,LC,23989.0,59582.0,2023-06-30,
116587,313966,P,90,LC,20309.0,57644.0,2020-12-11,
116632,316747,P,01,LC,19398.0,57087.0,2020-05-05,
116641,317168,P,90,LC,20835.0,58128.0,2021-03-22,2022-06-30
116653,317637,P,90,LC,21587.0,58493.0,2021-06-18,
116657,317870,P,90,LC,23282.0,59365.0,2022-08-17,
116664,318525,P,90,LC,21572.0,58480.0,2021-06-16,
116688,319917,P,90,LC,20164.0,57576.0,2020-11-16,
116692,320061,P,90,LC,20579.0,57915.0,2021-02-10,
116701,320806,P,90,LC,22786.0,59189.0,2022-02-01,
116703,321429,C,01,LC,21745.0,58583.0,2021-07-30,
116718,322154,P,01,LC,22523.0,59054.0,2021-12-21,
116721,322576,P,90,LC,21548.0,58459.0,2021-06-15,
116722,322717,P,90,LC,22274.0,58918.0,2021-11-19,
116724,322985,P,01,LC,24632.0,59739.0,2023-12-18,
116729,323476,P,90,LC,19563.0,57177.0,2020-07-10,
116732,324138,P,90,LC,23322.0,59376.0,2022-08-25,
116736,324261,P,02,LC,21544.0,58454.0,2021-06-25,
116750,324960,P,01,LC,22897.0,59222.0,2022-03-15,
116755,325212,P,01,LC,23103.0,59288.0,2022-05-25,
116757,325576,P,01,LC,19317.0,57057.0,2020-04-29,
116762,325763,P,90,LC,23188.0,59318.0,2022-06-21,
116763,325778,P,90,LC,22327.0,58968.0,2021-11-12,
116765,325867,P,90,LC,19839.0,57353.0,2020-09-29,2022-03-30
116767,325942,C,01,LC,19989.0,57461.0,2020-10-05,2020-12-31
116768,325942,P,01,LC,19989.0,57461.0,2021-01-01,2023-09-29
116781,327115,P,01,LC,23186.0,59316.0,2022-06-23,
116787,327564,P,90,LC,19467.0,57115.0,2020-06-05,
116792,327675,C,01,LC,24633.0,59740.0,2023-12-11,
116793,327832,P,90,LC,21912.0,58706.0,2021-09-23,
116795,328080,P,01,LC,23805.0,59528.0,2023-03-08,
116817,329141,P,90,LC,19570.0,57187.0,2020-07-17,
116822,329579,P,01,LC,21519.0,58432.0,2021-06-21,
116827,330826,P,01,LC,21552.0,58462.0,2021-06-02,
116831,331125,P,01,LC,21874.0,58679.0,2021-08-24,
116838,332967,P,90,LC,21787.0,58617.0,2021-07-01,
116841,333070,P,01,LC,24100.0,59625.0,2023-08-17,
116848,333960,P,90,LC,19543.0,57165.0,2020-07-08,2023-04-28
116850,334298,P,01,LC,22973.0,59245.0,2022-03-18,
116852,335466,P,01,LC,14756.0,54928.0,2020-06-01,2021-06-30
116853,335558,P,01,LC,24578.0,59729.0,2023-11-03,
116861,338272,P,01,LC,23190.0,59319.0,2022-06-29,2023-04-14
116866,338703,P,90,LC,23198.0,59325.0,2022-06-03,
116871,339950,P,01,LC,21748.0,58585.0,2021-07-02,
116873,339965,P,01,LC,19654.0,57255.0,2020-09-16,
116880,340388,P,01,LC,21541.0,58451.0,2023-04-11,
116887,343180,P,01,LC,21692.0,58541.0,2021-07-08,
116889,343592,C,01,LC,24101.0,59626.0,2023-08-22,
116891,345189,C,01,LC,14299.0,54643.0,2020-07-31,2020-11-30
116892,345189,P,01,LC,14299.0,54643.0,2020-12-01,2022-08-17
116893,345556,P,01,LC,16069.0,55573.0,2020-11-23,2023-03-31
116895,345606,P,90,LC,24604.0,59735.0,2023-12-20,
116901,345699,P,01,LC,23088.0,59283.0,2022-05-27,
116904,345764,P,01,LC,22660.0,59133.0,2022-01-31,
116905,345920,P,01,LC,20194.0,57591.0,2020-12-10,
116908,345980,P,01,LC,20333.0,57666.0,2020-12-16,
116933,347007,P,01,LC,15533.0,55364.0,2021-03-10,
116934,347085,P,01,LC,21069.0,58208.0,2021-04-01,
116948,348615,P,01,LC,23424.0,59402.0,2022-09-21,
116952,348892,P,90,LC,20846.0,58137.0,2021-03-12,
116956,349337,P,01,LC,20867.0,57969.0,2023-09-12,
116960,349530,P,01,LC,17324.0,56274.0,2021-07-09,
116962,349705,C,01,LC,23774.0,59508.0,2023-03-31,
116967,349972,P,01,LC,15642.0,55395.0,2021-08-04,
116969,349994,P,01,LC,23514.0,59438.0,2022-11-15,
116978,350681,P,90,LC,22205.0,58855.0,2021-10-22,2023-03-31
116985,351038,P,90,LC,16161.0,55612.0,2021-10-29,
116997,352262,P,01,LC,23773.0,59507.0,2023-03-17,
116999,353444,P,90,LC,23209.0,59330.0,2022-07-22,
