Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,75070,10/22/2012,0.109596618,0.151527726,0.151828581,21,100
Market-Adjusted Model,75075,10/22/2012,-0.031116926,0.011020792,0.011115037,21,100
Market-Adjusted Model,75082,10/22/2012,0.004511887,0.046882146,0.04674385,21,100
Market-Adjusted Model,75100,10/22/2012,-0.001428347,0.044156022,0.040803616,21,100
Market-Adjusted Model,75104,10/22/2012,-0.070141914,-0.027831759,-0.027909951,21,100
Market-Adjusted Model,75105,10/22/2012,0.006968696,0.049574927,0.049200659,21,100
Market-Adjusted Model,75107,10/22/2012,-0.369082133,-0.350887822,-0.32685017,21,100
Market-Adjusted Model,75113,10/22/2012,-0.085976038,-0.045343182,-0.043744075,21,100
Market-Adjusted Model,75152,10/22/2012,-0.056541297,-0.011913272,-0.014309334,21,100
Market-Adjusted Model,75154,10/22/2012,0.040937261,0.084135132,0.083169224,21,100
Market-Adjusted Model,75157,10/22/2012,0.001907658,0.044759261,0.044139621,21,100
Market-Adjusted Model,75168,10/22/2012,-0.009090944,0.03395367,0.033141019,21,100
Market-Adjusted Model,75175,10/22/2012,-0.149722726,-0.112735048,-0.107490763,21,100
Market-Adjusted Model,75182,10/22/2012,0.045896908,0.089961121,0.088128871,21,100
Market-Adjusted Model,75183,10/22/2012,-0.006737657,0.035937114,0.035494306,21,100
Market-Adjusted Model,75186,10/22/2012,0.009811296,0.054294519,0.05204326,21,100
Market-Adjusted Model,75215,10/22/2012,-0.044582028,0.000280859,-0.002350065,21,100
Market-Adjusted Model,75222,10/22/2012,-0.006975558,0.041989006,0.035256405,21,100
Market-Adjusted Model,75224,10/22/2012,-0.118003038,-0.0796553,-0.075771075,21,100
Market-Adjusted Model,75233,10/22/2012,-0.025841366,0.016754328,0.016390597,21,100
Market-Adjusted Model,75239,10/22/2012,0.000829461,0.04376672,0.043061424,21,100
Market-Adjusted Model,75240,10/22/2012,-0.007087171,0.03606038,0.035144792,21,100
Market-Adjusted Model,75241,10/22/2012,0.025451669,0.072261962,0.067683632,21,100
Market-Adjusted Model,75257,10/22/2012,-0.140762467,-0.104458599,-0.098530504,21,100
Market-Adjusted Model,75260,10/22/2012,0.026839111,0.069842752,0.069071074,21,100
Market-Adjusted Model,75261,10/22/2012,0.145748956,0.199312126,0.187980919,21,100
Market-Adjusted Model,75263,10/22/2012,-0.037668897,0.004582273,0.004563066,21,100
Market-Adjusted Model,75268,10/22/2012,-0.052675973,-0.011233144,-0.010444009,21,100
Market-Adjusted Model,75269,10/22/2012,-0.074540129,-0.03311169,-0.032308166,21,100
Market-Adjusted Model,75272,10/22/2012,-0.067796543,-0.004314225,-0.02556458,21,100
Market-Adjusted Model,75274,10/22/2012,0.009000849,0.051638138,0.051232812,21,100
Market-Adjusted Model,75275,10/22/2012,-0.016885472,0.025911761,0.025346492,21,100
Market-Adjusted Model,75278,10/22/2012,0.067170361,0.111211407,0.109402324,21,100
Market-Adjusted Model,75285,10/22/2012,0.015803763,0.064880108,0.058035726,21,100
Market-Adjusted Model,75297,10/22/2012,-0.042742257,-0.000860341,-0.000510294,21,100
Market-Adjusted Model,75306,10/22/2012,0.004209234,0.046936877,0.046441197,21,100
Market-Adjusted Model,75313,10/22/2012,-0.014270873,0.028223984,0.02796109,21,100
Market-Adjusted Model,75316,10/22/2012,-0.042118315,0.006991278,0.000113649,21,100
Market-Adjusted Model,75320,10/22/2012,-0.107804774,-0.062139257,-0.065572811,21,100
Market-Adjusted Model,75326,10/22/2012,0.14848486,0.218966637,0.190716823,21,100
Market-Adjusted Model,75331,10/22/2012,-0.001301971,0.041374749,0.040929993,21,100
Market-Adjusted Model,75334,10/22/2012,0.00633333,0.049699528,0.048565293,21,100
Market-Adjusted Model,75336,10/22/2012,-0.015117289,0.027750164,0.027114674,21,100
Market-Adjusted Model,75341,10/22/2012,-0.051020408,-0.00909116,-0.008788445,21,100
Market-Adjusted Model,75342,10/22/2012,-0.101560702,-0.056142235,-0.059328739,21,100
Market-Adjusted Model,75346,10/22/2012,-0.021624786,0.021046514,0.020607177,21,100
Market-Adjusted Model,75354,10/22/2012,-0.019029233,0.023698883,0.02320273,21,100
Market-Adjusted Model,75355,10/22/2012,-0.010376051,0.032183756,0.031855913,21,100
Market-Adjusted Model,75367,10/22/2012,-0.014616401,0.027658091,0.027615562,21,100
Market-Adjusted Model,75381,10/22/2012,-0.027329229,0.021389594,0.014902734,21,100
Market-Adjusted Model,75392,10/22/2012,0.001193843,0.045854324,0.043425806,21,100
Market-Adjusted Model,75401,10/22/2012,-0.022476229,0.020232326,0.019755734,21,100
Market-Adjusted Model,75405,10/22/2012,-0.051541772,-0.009256731,-0.009309809,21,100
Market-Adjusted Model,75411,10/22/2012,-0.031365275,0.011679821,0.010866688,21,100
Market-Adjusted Model,75415,10/22/2012,0.004375814,0.047419264,0.046607777,21,100
Market-Adjusted Model,75416,10/22/2012,0.005546726,0.049038542,0.047778689,21,100
Market-Adjusted Model,75418,10/22/2012,-0.075840737,-0.035837903,-0.033608774,21,100
Market-Adjusted Model,75429,10/22/2012,-0.036196763,0.006117872,0.0060352,21,100
Market-Adjusted Model,75432,10/22/2012,0.087986545,0.128135639,0.130218508,21,100
Market-Adjusted Model,75434,10/22/2012,0.001615469,0.020415469,0.020317867,4,100
Market-Adjusted Model,75443,10/22/2012,-0.002962353,0.039646015,0.03926961,21,100
Market-Adjusted Model,75447,10/22/2012,-0.111607141,-0.066139547,-0.069375178,21,100
Market-Adjusted Model,75454,10/22/2012,-0.287903217,-0.269354899,-0.245671254,21,100
Market-Adjusted Model,75455,10/22/2012,-0.003802402,0.039864807,0.038429561,21,100
Market-Adjusted Model,75459,10/22/2012,-0.013232636,0.029776138,0.028999327,21,100
Market-Adjusted Model,75460,10/22/2012,-0.134542865,-0.097015698,-0.092310902,21,100
Market-Adjusted Model,75461,10/22/2012,-0.011884596,0.030695617,0.030347367,21,100
Market-Adjusted Model,75465,10/22/2012,-0.003457822,0.039120082,0.038774141,21,100
Market-Adjusted Model,75466,10/22/2012,0.011331584,0.055168988,0.053563547,21,100
Market-Adjusted Model,75470,10/22/2012,0.049065829,0.092197618,0.091297792,21,100
Market-Adjusted Model,75475,10/22/2012,0.092777487,0.131527249,0.13500945,21,100
Market-Adjusted Model,75489,10/22/2012,0.006878752,0.05142888,0.049110715,21,100
Market-Adjusted Model,75509,10/22/2012,-0.092105237,-0.049989395,-0.049873274,21,100
Market-Adjusted Model,75510,10/22/2012,0.030797657,0.074016893,0.07302962,21,100
Market-Adjusted Model,75517,10/22/2012,0.005142864,0.050391842,0.047374827,21,100
Market-Adjusted Model,75526,10/22/2012,-0.062146878,-0.020158611,-0.019914915,21,100
Market-Adjusted Model,75527,10/22/2012,0.074927947,0.129346951,0.11715991,21,100
Market-Adjusted Model,75556,10/22/2012,-0.016963433,0.026458629,0.02526853,21,100
Market-Adjusted Model,75573,10/22/2012,0.263157961,0.299510601,0.305389924,21,100
Market-Adjusted Model,75577,10/22/2012,-0.085456179,-0.039447291,-0.043224216,21,100
Market-Adjusted Model,75578,10/22/2012,-0.05310347,-0.007154717,-0.010871507,21,100
Market-Adjusted Model,75591,10/22/2012,0.031745534,0.076040581,0.073977497,21,100
Market-Adjusted Model,75592,10/22/2012,0.016901439,0.05989187,0.059133402,21,100
Market-Adjusted Model,75596,10/22/2012,-0.140950759,-0.106553112,-0.098718796,21,100
Market-Adjusted Model,75600,10/22/2012,-0.005911815,0.036619741,0.036320148,21,100
Market-Adjusted Model,75603,10/22/2012,-0.153935101,-0.104364639,-0.111703138,21,100
Market-Adjusted Model,75605,10/22/2012,-0.065780715,-0.023471874,-0.023548752,21,100
Market-Adjusted Model,75607,10/22/2012,0.009983268,0.056503594,0.052215232,21,100
Market-Adjusted Model,75622,10/22/2012,-0.124730467,-0.08585355,-0.082498504,21,100
Market-Adjusted Model,75623,10/22/2012,-0.019805582,0.02270103,0.022426381,21,100
Market-Adjusted Model,75641,10/22/2012,-0.034217469,0.008498438,0.008014494,21,100
Market-Adjusted Model,75642,10/22/2012,0.023965179,0.066327823,0.066197142,21,100
Market-Adjusted Model,75646,10/22/2012,-0.031079741,0.012006816,0.011152222,21,100
Market-Adjusted Model,75649,10/22/2012,0.051165417,0.104103714,0.09339738,21,100
Market-Adjusted Model,75650,10/22/2012,-0.038600102,0.007282935,0.003631861,21,100
Market-Adjusted Model,75652,10/22/2012,0.01395816,0.057597323,0.056190123,21,100
Market-Adjusted Model,75654,10/22/2012,-0.034397357,0.009928378,0.007834606,21,100
Market-Adjusted Model,75672,10/22/2012,-0.164285721,-0.121901984,-0.122053758,21,100
Market-Adjusted Model,75694,10/22/2012,-0.038314431,0.006427653,0.003917532,21,100
Market-Adjusted Model,75714,10/22/2012,0.061381073,0.109624283,0.103613037,21,100
Market-Adjusted Model,75730,10/22/2012,6.35E-10,0.032126414,0.031414218,16,100
Market-Adjusted Model,75734,10/22/2012,-0.077894712,-0.034724177,-0.035662748,21,100
Market-Adjusted Model,75755,10/22/2012,0.000800659,0.033704506,0.033569001,15,100
Market-Adjusted Model,75773,10/22/2012,-0.040453075,0.003410421,0.001778889,21,100
Market-Adjusted Model,75799,10/22/2012,-0.024786322,0.0182712,0.017445641,21,100
Market-Adjusted Model,75809,10/22/2012,-0.008397879,0.034397033,0.033834084,21,100
Market-Adjusted Model,75810,10/22/2012,-0.0055236,0.037009377,0.036708363,21,100
Market-Adjusted Model,75811,10/22/2012,-0.060085781,-0.017727541,-0.017853818,21,100
Market-Adjusted Model,75819,10/22/2012,0.015038855,0.057998662,0.057270819,21,100
Market-Adjusted Model,75825,10/22/2012,0.093485849,0.134628316,0.135717812,21,100
Market-Adjusted Model,75828,10/22/2012,0.037907342,0.086355787,0.080139305,21,100
Market-Adjusted Model,75831,10/22/2012,-0.078999994,-0.038084883,-0.036768031,21,100
Market-Adjusted Model,75837,10/22/2012,-0.02176618,0.020896948,0.020465783,21,100
Market-Adjusted Model,75840,10/22/2012,-0.024606261,0.018974691,0.017625702,21,100
Market-Adjusted Model,75841,10/22/2012,0.008059891,0.050610493,0.050291854,21,100
Market-Adjusted Model,75842,10/22/2012,0.001405544,0.044107098,0.043637507,21,100
Market-Adjusted Model,75844,10/22/2012,-0.04488297,-0.002503328,-0.002651007,21,100
Market-Adjusted Model,75846,10/22/2012,-0.013142137,0.035131167,0.029089826,21,100
Market-Adjusted Model,75853,10/22/2012,-0.041095929,0.004622148,0.001136034,21,100
Market-Adjusted Model,75854,10/22/2012,0.026315826,0.077637552,0.068547789,21,100
Market-Adjusted Model,75860,10/22/2012,-0.259672134,-0.236665934,-0.217440171,21,100
Market-Adjusted Model,75884,10/22/2012,-0.00020196,0.0425373,0.042030004,21,100
Market-Adjusted Model,75885,10/22/2012,-0.022069771,0.020392886,0.020162192,21,100
Market-Adjusted Model,75887,10/22/2012,0.052631573,0.094663151,0.094863536,21,100
Market-Adjusted Model,75905,10/22/2012,-0.004301072,0.041481184,0.037930891,21,100
Market-Adjusted Model,75906,10/22/2012,-0.12072369,-0.083793782,-0.078491726,21,100
Market-Adjusted Model,75912,10/22/2012,-0.070615087,-0.025947514,-0.028383124,21,100
Market-Adjusted Model,75937,10/22/2012,0.028407564,0.072233539,0.070639527,21,100
Market-Adjusted Model,75938,10/22/2012,0.007868845,0.051351779,0.050100808,21,100
Market-Adjusted Model,75941,10/22/2012,-0.03296707,0.018995112,0.009264893,21,100
Market-Adjusted Model,75976,10/22/2012,-0.034176099,0.009533021,0.008055864,21,100
Market-Adjusted Model,75985,10/22/2012,-0.102016622,-0.060059601,-0.059784659,21,100
Market-Adjusted Model,76013,10/22/2012,0.448633398,0.479611349,0.490865361,21,100
Market-Adjusted Model,76020,10/22/2012,-0.058823524,-0.004246562,-0.01659156,21,100
Market-Adjusted Model,76052,10/22/2012,-0.001600007,0.048819138,0.040631956,21,100
Market-Adjusted Model,76076,10/22/2012,-0.087486824,-0.04697238,-0.045254861,21,100
Market-Adjusted Model,76081,10/22/2012,0.166394344,0.205469836,0.208626308,21,100
Market-Adjusted Model,76082,10/22/2012,0.087392315,0.132496392,0.129624278,21,100
Market-Adjusted Model,76083,10/22/2012,-0.052043421,-0.010200264,-0.009811458,21,100
Market-Adjusted Model,76095,10/22/2012,-0.056665063,-0.014219841,-0.0144331,21,100
Market-Adjusted Model,76100,10/22/2012,-0.03487086,0.009491235,0.007361103,21,100
Market-Adjusted Model,76117,10/22/2012,-0.002894353,0.039979228,0.03933761,21,100
Market-Adjusted Model,76118,10/22/2012,0.011682177,0.054927304,0.05391414,21,100
Market-Adjusted Model,76119,10/22/2012,-0.025280877,0.017408069,0.016951086,21,100
Market-Adjusted Model,76121,10/22/2012,0.016261146,0.058748178,0.058493109,21,100
Market-Adjusted Model,76123,10/22/2012,0.13663962,0.178290458,0.178871584,21,100
Market-Adjusted Model,76127,10/22/2012,-0.02777779,0.024032707,0.014454173,21,100
Market-Adjusted Model,76128,10/22/2012,-0.099099085,-0.053802828,-0.056867121,21,100
Market-Adjusted Model,76135,10/22/2012,0.004081659,0.04922224,0.046313622,21,100
Market-Adjusted Model,76136,10/22/2012,-0.052866239,-0.009746772,-0.010634276,21,100
Market-Adjusted Model,76138,10/22/2012,0.012342877,0.056341514,0.05457484,21,100
Market-Adjusted Model,76139,10/22/2012,-0.099931559,-0.059346906,-0.057699596,21,100
Market-Adjusted Model,76148,10/22/2012,0.006855175,0.058499259,0.049087138,21,100
Market-Adjusted Model,76149,10/22/2012,0.008663326,0.054287778,0.050895289,21,100
Market-Adjusted Model,76182,10/22/2012,0.019438251,0.061773455,0.061670214,21,100
Market-Adjusted Model,76184,10/22/2012,-0.004255335,0.038650643,0.037976628,21,100
Market-Adjusted Model,76185,10/22/2012,0.075624592,0.121826399,0.117856555,21,100
Market-Adjusted Model,76195,10/22/2012,0.146757631,0.245055988,0.188989594,21,100
Market-Adjusted Model,76201,10/22/2012,0.002636563,0.046761793,0.044868526,21,100
Market-Adjusted Model,76202,10/22/2012,-0.04096565,0.002733132,0.001266313,21,100
Market-Adjusted Model,76207,10/22/2012,-0.103155338,-0.056534099,-0.060923375,21,100
Market-Adjusted Model,76215,10/22/2012,0.048596092,0.092258696,0.090828055,21,100
Market-Adjusted Model,76217,10/22/2012,-0.070063701,-0.026424174,-0.027831738,21,100
Market-Adjusted Model,76220,10/22/2012,-0.001478627,0.041036353,0.040753336,21,100
Market-Adjusted Model,76221,10/22/2012,0.044332889,0.08907249,0.086564852,21,100
Market-Adjusted Model,76224,10/22/2012,-0.045338446,0.001415747,-0.003106482,21,100
Market-Adjusted Model,76226,10/22/2012,-0.068237916,-0.025774975,-0.026005953,21,100
Market-Adjusted Model,76230,10/22/2012,0.073571759,0.119049707,0.115803722,21,100
Market-Adjusted Model,76234,10/22/2012,0.007015974,0.05193609,0.049247937,21,100
Market-Adjusted Model,76244,10/22/2012,-0.001846028,0.041699306,0.040385935,21,100
Market-Adjusted Model,76246,10/22/2012,-0.047008536,-0.005309048,-0.004776573,21,100
Market-Adjusted Model,76261,10/22/2012,-0.070277942,-0.028084512,-0.028045979,21,100
Market-Adjusted Model,76266,10/22/2012,-0.104421033,-0.066406927,-0.06218907,21,100
Market-Adjusted Model,76273,10/22/2012,-0.018678916,0.02439402,0.023553047,21,100
Market-Adjusted Model,76274,10/22/2012,0.060386481,0.114869472,0.102618444,21,100
Market-Adjusted Model,76279,10/22/2012,-0.02806354,0.01714584,0.014168424,21,100
Market-Adjusted Model,76282,10/22/2012,-0.098860921,-0.058349521,-0.056628958,21,100
Market-Adjusted Model,76330,10/22/2012,-0.071942467,-0.028527938,-0.029710504,21,100
Market-Adjusted Model,76331,10/22/2012,-0.044611319,-0.002771687,-0.002379356,21,100
Market-Adjusted Model,76355,10/22/2012,-0.163043518,-0.109188847,-0.120811554,21,100
Market-Adjusted Model,76359,10/22/2012,-0.006821245,0.037009633,0.035410718,21,100
Market-Adjusted Model,76360,10/22/2012,0.127819523,0.177323966,0.170051486,21,100
Market-Adjusted Model,76383,10/22/2012,-0.167173247,-0.131187463,-0.124941283,21,100
Market-Adjusted Model,76391,10/22/2012,-0.000461159,0.041857906,0.041770804,21,100
Market-Adjusted Model,76392,10/22/2012,-0.086898407,-0.046495163,-0.044666444,21,100
Market-Adjusted Model,76398,10/22/2012,-0.054852369,-0.012266657,-0.012620406,21,100
Market-Adjusted Model,76415,10/22/2012,0.319485237,0.379366669,0.3617172,21,100
Market-Adjusted Model,76435,10/22/2012,-0.047477699,-0.004152625,-0.005245736,21,100
Market-Adjusted Model,76461,10/22/2012,-0.123867237,-0.079819885,-0.081635274,21,100
Market-Adjusted Model,76477,10/22/2012,0.109039001,0.148648277,0.151270964,21,100
Market-Adjusted Model,76478,10/22/2012,-0.049687827,-0.003562856,-0.007455864,21,100
Market-Adjusted Model,76489,10/22/2012,-0.039308766,0.008326491,0.002923197,21,100
Market-Adjusted Model,76494,10/22/2012,0.025624864,0.06804963,0.067856828,21,100
Market-Adjusted Model,76496,10/22/2012,0.015483602,0.05788405,0.057715566,21,100
Market-Adjusted Model,76504,10/22/2012,-0.03396402,0.017473391,0.008267943,21,100
Market-Adjusted Model,76509,10/22/2012,-0.005512783,0.037033586,0.03671918,21,100
Market-Adjusted Model,76515,10/22/2012,0.013816912,0.057429508,0.056048875,21,100
Market-Adjusted Model,76529,10/22/2012,0.000954221,0.048594819,0.043186184,21,100
Market-Adjusted Model,76532,10/22/2012,-0.520446126,-0.657248984,-0.478214163,21,100
Market-Adjusted Model,76544,10/22/2012,0.012658317,0.089769335,0.05489028,21,100
Market-Adjusted Model,76553,10/22/2012,0.123287635,0.172848169,0.165519598,21,100
Market-Adjusted Model,76558,10/22/2012,-0.015027614,0.027660509,0.027204349,21,100
Market-Adjusted Model,76565,10/22/2012,0.023485734,0.072953189,0.065717697,21,100
Market-Adjusted Model,76568,10/22/2012,-0.012732629,0.035768534,0.029499334,21,100
Market-Adjusted Model,76571,10/22/2012,-0.016031011,0.026527463,0.026200952,21,100
Market-Adjusted Model,76572,10/22/2012,0.015805189,0.058346707,0.058037152,21,100
Market-Adjusted Model,76573,10/22/2012,-0.083283276,-0.039473676,-0.041051313,21,100
Market-Adjusted Model,76582,10/22/2012,0.036767615,0.083806202,0.078999578,21,100
Market-Adjusted Model,76584,10/22/2012,-0.094161964,-0.045970419,-0.051930001,21,100
Market-Adjusted Model,76586,10/22/2012,-0.068131835,-0.027439784,-0.025899871,21,100
Market-Adjusted Model,76591,10/22/2012,-0.020033321,0.024716934,0.022198642,21,100
Market-Adjusted Model,76592,10/22/2012,-0.006125498,0.037105075,0.036106465,21,100
Market-Adjusted Model,76595,10/22/2012,0.009965684,0.052639991,0.052197647,21,100
Market-Adjusted Model,76602,10/22/2012,-0.019245129,0.023767482,0.022986834,21,100
Market-Adjusted Model,76605,10/22/2012,0.008077806,0.050841418,0.050309769,21,100
Market-Adjusted Model,76613,10/22/2012,-0.079250744,-0.033122841,-0.037018781,21,100
Market-Adjusted Model,76614,10/22/2012,-0.130628954,-0.086495348,-0.088396991,21,100
Market-Adjusted Model,76619,10/22/2012,0.019298651,0.061883789,0.061530614,21,100
Market-Adjusted Model,76624,10/22/2012,-0.062500033,-0.015512423,-0.02026807,21,100
Market-Adjusted Model,76638,10/22/2012,-0.089633661,-0.046362311,-0.047401698,21,100
Market-Adjusted Model,76639,10/22/2012,-0.078131511,-0.037579292,-0.035899548,21,100
Market-Adjusted Model,76641,10/22/2012,0.016792538,0.059235341,0.059024501,21,100
