,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
56725,028935,P,01,LU,79606.0,12439.0,1993-09-29,2000-03-31
56728,028936,P,01,LU,79605.0,12437.0,1993-09-29,1999-08-31
56730,028937,C,01,LU,79610.0,12444.0,1993-09-29,2004-12-31
56732,028938,P,01,LU,79628.0,12440.0,1993-09-29,2017-05-31
56735,028939,P,01,LU,79587.0,12447.0,1993-09-30,1999-08-19
56737,028940,P,01,LC,79668.0,29956.0,1993-09-30,
56739,028941,P,01,LU,79669.0,29957.0,1993-09-30,1995-12-29
56742,028942,P,01,LU,79670.0,29961.0,1993-09-30,2005-06-28
56744,028943,P,01,LU,79671.0,29963.0,1993-09-30,2016-04-29
56747,028944,C,01,LU,79601.0,12442.0,1993-09-29,2003-01-09
56749,028945,P,01,LU,79604.0,12450.0,1993-09-30,1996-10-31
56751,028946,P,01,LU,79608.0,12453.0,1993-09-30,1998-04-30
56754,028947,P,01,LC,79613.0,12452.0,1993-09-30,2007-10-23
56756,028948,P,01,LU,80011.0,12638.0,1993-12-07,1997-01-31
56759,028949,P,01,LC,79621.0,12451.0,1993-09-30,1998-05-29
56764,028952,P,01,LU,79620.0,12448.0,1993-09-30,1997-07-31
56766,028953,P,01,LU,79627.0,12449.0,1993-09-30,2001-04-30
56769,028955,C,01,LU,79713.0,12454.0,1993-10-01,2000-06-15
56772,028958,P,01,LU,79674.0,12456.0,1993-10-04,2002-06-25
56775,028959,P,01,LU,79692.0,12455.0,1993-10-04,1998-03-16
56777,028960,P,01,LU,79752.0,30014.0,1993-10-05,1996-03-29
56781,028964,P,01,LU,79722.0,12458.0,1993-10-05,1997-10-31
56785,028966,P,01,LU,79738.0,12459.0,1993-10-05,1999-08-06
56787,028967,P,01,LU,79731.0,12462.0,1993-10-06,
56789,028970,P,01,LU,79682.0,12464.0,1993-10-06,2007-06-29
56795,028973,P,01,LU,79706.0,12460.0,1993-10-06,2000-09-29
56799,028975,P,01,LC,85936.0,34711.0,1998-04-30,2000-12-29
56802,028976,P,01,LU,79693.0,12465.0,1993-10-07,2003-04-25
56803,028977,P,01,LU,79754.0,30002.0,1993-10-07,2000-01-31
56805,028979,P,01,LU,79753.0,30015.0,1993-10-07,2000-11-30
56808,028981,P,01,LU,79751.0,29999.0,1993-10-08,2000-10-31
56811,028982,P,01,LC,79697.0,12466.0,1993-10-08,1997-11-21
56814,028983,C,01,LU,79716.0,12467.0,1993-10-08,2002-11-05
56816,028984,P,01,LU,79676.0,12468.0,1993-10-12,2009-03-31
56819,028987,C,01,LU,79710.0,12471.0,1993-10-12,2003-05-05
56822,028989,C,01,LU,79723.0,12470.0,1993-10-12,2002-05-09
56824,028990,P,01,LU,79870.0,12554.0,1993-11-10,1995-05-31
56826,028992,P,01,LU,79755.0,29996.0,1993-10-13,2000-08-31
56828,028993,P,01,LU,79691.0,12475.0,1993-10-13,2004-04-30
56831,028994,P,01,LU,79701.0,12472.0,1993-10-13,1998-10-30
56834,028995,P,01,LC,79743.0,12474.0,1993-10-13,1998-02-10
56837,028996,C,01,LC,79677.0,12477.0,1993-10-14,2002-09-30
56841,028997,P,01,LC,79695.0,12476.0,1993-10-14,2004-05-05
56843,028998,P,01,LU,79712.0,12478.0,1993-10-14,2013-03-31
56845,028999,P,01,LU,79761.0,30006.0,1993-10-14,1995-07-31
56847,029000,C,01,LU,79762.0,30007.0,1993-10-14,1997-07-25
56849,029001,P,01,LU,79724.0,12473.0,1993-10-13,2015-10-30
56852,029002,C,01,LU,79727.0,12480.0,1993-10-14,1997-10-31
56854,029004,P,01,LC,16543.0,55836.0,2017-01-30,
56857,029006,P,01,LC,79756.0,30016.0,1993-10-14,
56861,029009,C,01,LU,79757.0,29990.0,1993-10-15,1997-06-10
56864,029011,P,01,LU,79758.0,29992.0,1993-10-15,
56872,029012,C,01,LU,85938.0,34714.0,1998-04-08,1999-04-27
56875,029013,P,01,LC,16781.0,55984.0,2017-06-26,
56877,029014,P,01,LU,79679.0,12483.0,1993-10-15,1998-05-29
56879,029015,P,01,LU,79686.0,12484.0,1993-10-15,
56880,029016,P,01,LC,16403.0,55762.0,2016-11-04,
56882,029018,P,01,LC,92032.0,52284.0,2016-11-04,2023-03-31
56884,029019,P,01,LU,79763.0,30008.0,1993-10-15,1998-04-30
56887,029021,P,01,LU,79742.0,12482.0,1993-10-15,2005-02-28
56890,029022,P,01,LU,79745.0,12486.0,1993-10-15,2003-09-22
56894,029024,C,01,LU,79711.0,12487.0,1993-10-18,1998-05-28
56895,029025,P,01,LU,79771.0,30012.0,1993-10-18,1996-04-30
56898,029028,P,01,LC,87055.0,7882.0,1993-10-22,
56900,029029,P,01,LU,79684.0,12490.0,1993-10-19,2002-04-30
56903,029032,P,01,LC,79703.0,12489.0,1993-10-19,2009-04-17
56906,029033,P,01,LU,79707.0,12491.0,1993-10-19,2000-11-01
56908,029035,P,01,LU,79729.0,12492.0,1993-10-19,1998-07-31
56911,029036,C,00X,LU,79772.0,30013.0,1993-10-20,1993-10-28
56912,029036,C,01,LU,79772.0,30013.0,1993-10-29,1996-01-29
56915,029037,P,01,LC,79680.0,12493.0,1993-10-20,1996-06-26
56918,029038,P,01,LU,79685.0,12494.0,1993-10-20,2000-05-12
56920,029039,P,90,LC,79767.0,30000.0,1993-10-20,2022-07-29
56923,029040,P,01,LC,79689.0,12495.0,1993-10-20,2013-07-23
56924,029040,P,01,LC,79689.0,12495.0,2018-04-25,2020-07-31
56927,029041,C,01,LU,79699.0,12496.0,1993-10-20,1996-05-17
56931,029044,P,01,LU,79766.0,29991.0,1993-10-20,1999-05-28
56937,029047,P,01,LC,79744.0,12497.0,1993-10-21,1997-05-28
56938,029048,P,01,LU,79765.0,29989.0,1993-12-31,2009-09-30
56940,029049,P,01,LU,79773.0,29997.0,1993-10-22,1997-03-31
56942,029050,P,01,LU,79694.0,12501.0,1993-10-22,1997-08-29
56943,029051,P,01,LU,79769.0,30001.0,1993-10-22,2016-08-31
56946,029052,P,01,LU,79770.0,30004.0,1993-10-22,
56951,029054,P,01,LC,79735.0,12498.0,1993-10-22,1995-12-22
56954,029055,C,01,LC,79740.0,12500.0,1993-10-22,2009-12-24
56956,029056,P,01,LC,79774.0,30017.0,1993-10-22,2006-02-24
56964,029061,P,01,LU,79734.0,12503.0,1993-10-25,
56967,029062,P,01,LC,79736.0,12502.0,1993-11-30,1996-03-29
56970,029063,C,01,LU,79393.0,12310.0,1993-09-30,2008-06-13
56972,029064,P,01,LC,12928.0,53854.0,2022-02-09,
56974,029065,P,01,LU,79687.0,12504.0,1993-10-26,1996-05-31
56977,029066,P,01,LC,79704.0,12507.0,1993-10-26,2009-02-13
56979,029067,P,01,LU,79719.0,12505.0,1993-10-26,1996-01-31
56982,029068,C,01,LU,79715.0,12506.0,1993-10-26,2002-01-25
56984,029069,P,01,LU,79675.0,12512.0,1993-10-27,2003-10-31
56987,029070,P,01,LU,79778.0,29994.0,1993-10-27,2004-10-29
56992,029073,C,01,LU,79708.0,12509.0,1993-10-27,1998-08-05
56995,029074,P,01,LC,79721.0,12508.0,1993-10-27,2009-07-31
56997,029075,P,01,LU,79725.0,12511.0,1993-10-27,2006-12-29
56999,029076,P,01,LU,79781.0,30010.0,1993-10-27,1997-03-31
57002,029077,P,01,LC,79739.0,12510.0,1993-10-27,1997-07-28
57004,029078,P,01,LU,79664.0,29983.0,1993-09-22,1997-12-31
57007,029079,C,01,LU,79504.0,12327.0,1993-08-05,2003-04-08
57010,029081,C,01,LU,80438.0,13028.0,1994-04-28,2002-05-28
57016,029082,P,10,LC,22360.0,29993.0,2021-11-02,
57017,029082,P,01,LC,79777.0,29993.0,1993-10-28,2020-11-02
57020,029084,C,01,LU,79779.0,29995.0,1993-10-28,1995-10-27
57022,029085,P,01,LC,79683.0,12515.0,1993-10-28,2008-08-29
57025,029086,P,01,LC,79702.0,12516.0,1997-10-14,
57027,029087,P,01,LU,79720.0,12513.0,1993-10-28,1996-07-31
57029,029088,P,01,LU,79726.0,12514.0,1993-10-28,2005-01-31
57032,029092,P,01,LU,79700.0,12518.0,1993-10-29,1999-07-30
57034,029093,P,01,LU,79705.0,12520.0,1993-10-29,1995-08-31
57037,029095,P,01,LU,79718.0,12522.0,1993-10-29,2006-01-03
57043,029097,P,01,LU,79730.0,12521.0,1993-10-29,2016-03-31
57045,029098,P,01,LU,79728.0,12519.0,1993-10-29,2004-02-27
57049,029099,P,01,LU,79782.0,30011.0,1993-10-29,
57051,029100,P,01,LU,79811.0,12524.0,1993-11-01,1998-01-31
57053,029101,P,01,LU,79824.0,12525.0,1993-11-01,
57057,029104,P,01,LU,79810.0,12526.0,1993-11-02,1996-02-29
57059,029105,P,01,LC,79819.0,12527.0,1993-11-02,2006-05-31
57062,029106,C,01,LU,79905.0,30032.0,1993-11-02,1998-06-15
57065,029107,C,01,LU,79845.0,12528.0,1993-11-02,2005-10-05
57067,029108,P,01,LU,79857.0,12530.0,1993-11-02,
57069,029109,P,01,LU,79876.0,12529.0,1993-11-02,1996-12-31
57072,029110,P,01,LC,79793.0,12534.0,1993-11-03,1995-10-31
57077,029112,P,01,LC,79828.0,12531.0,1993-11-03,2010-07-27
57081,029113,P,02,LC,16568.0,55791.0,2017-01-10,2019-03-26
57084,029114,C,01,LU,79831.0,12532.0,1993-11-03,2000-06-23
57086,029115,P,01,LU,79817.0,12533.0,1993-11-03,1998-10-30
57089,029119,C,01,LU,79787.0,12535.0,1993-11-04,1998-10-28
57091,029120,P,01,LU,79888.0,30019.0,1993-11-17,1998-08-31
57093,029121,P,01,LU,79890.0,30021.0,1993-11-04,2004-08-31
57096,029123,C,90,LU,79896.0,30026.0,1993-11-04,2000-08-11
57099,029125,C,01,LC,79818.0,12537.0,1993-11-04,1999-12-13
57103,029127,P,01,LU,79906.0,30033.0,1993-11-04,
57105,029129,P,01,LC,79790.0,12543.0,1993-11-05,2019-11-29
57108,029131,P,01,LU,79862.0,12541.0,1993-11-05,
57112,029132,C,01,LC,79833.0,12540.0,1993-11-05,1997-08-29
57115,029133,P,01,LU,79839.0,12539.0,1993-11-05,
57118,029134,P,01,LU,81469.0,13599.0,1995-03-03,2001-03-22
57121,029135,P,01,LC,91135.0,50468.0,2006-03-27,
57128,029137,P,01,LC,22611.0,59107.0,2021-12-09,2023-01-31
57131,029138,P,01,LC,16519.0,55819.0,2016-12-14,2019-01-31
57134,029139,C,00X,LU,79887.0,12405.0,1993-11-08,1993-11-29
57135,029139,P,01,LU,79887.0,12405.0,1993-11-30,1997-05-07
57138,029143,P,01,LU,79795.0,12549.0,1993-11-09,
57141,029144,C,01,LC,79804.0,12544.0,1993-11-09,1998-12-09
57144,029145,C,01,LU,79855.0,12548.0,1993-11-09,1998-01-23
57147,029146,P,01,LU,79835.0,12550.0,1993-11-09,1996-01-16
57150,029149,P,01,LU,79858.0,12545.0,1993-11-09,1998-05-08
57152,029150,P,01,LU,79881.0,12546.0,1993-11-09,
57154,029151,P,01,LU,79791.0,12557.0,1993-11-10,
57156,029152,P,01,LU,79798.0,12555.0,1993-11-10,2001-01-31
57159,029154,P,01,LU,80109.0,12552.0,1993-11-10,1995-06-30
57161,029155,P,01,LC,16696.0,55930.0,2017-06-01,
57163,029156,P,01,LC,79878.0,12553.0,1993-11-10,
57165,029160,P,01,LU,79894.0,30024.0,1993-11-11,1998-06-30
57168,029161,P,01,LU,79927.0,30054.0,1993-11-11,2006-01-04
57172,029163,P,01,LC,79886.0,12559.0,1993-11-11,1997-12-29
57175,029164,P,01,LC,79893.0,30023.0,1993-11-11,2015-08-06
57178,029165,P,01,LC,79802.0,12567.0,1993-11-12,2014-02-14
57181,029166,P,01,LU,79812.0,12566.0,1993-11-12,1997-08-12
57183,029167,P,01,LU,79827.0,12568.0,1993-11-12,2002-04-30
57186,029169,P,01,LU,79908.0,30035.0,1993-11-12,2001-11-30
57189,029170,P,01,LC,79846.0,12564.0,1993-11-12,2010-09-29
57193,029173,P,01,LU,79915.0,30044.0,1993-11-12,2019-02-28
57197,029174,C,01,LC,79874.0,12565.0,1993-11-12,1995-06-22
57198,029174,C,01,LC,86412.0,34919.0,1998-11-20,2001-01-11
57203,029176,P,01,LU,79919.0,30048.0,1993-11-12,2001-07-31
57206,029177,C,00X,LU,79869.0,12563.0,1993-11-12,1993-11-29
57207,029177,C,01,LU,79869.0,12563.0,1993-11-30,1995-11-06
57209,029178,P,91,LU,80409.0,30373.0,1994-03-08,2010-01-29
57216,029187,C,01,LU,79822.0,12572.0,1993-11-15,1998-06-22
57218,029191,P,01,LC,16525.0,55822.0,2016-12-09,
57220,029193,P,01,LC,79913.0,30042.0,1993-11-15,1995-04-21
57222,029194,P,90,LU,81133.0,30836.0,1994-12-09,
57224,029202,P,01,LU,79830.0,12579.0,1993-11-16,1998-03-31
57228,029206,P,01,LU,79841.0,12577.0,1993-11-16,
57230,029207,P,01,LC,16626.0,55884.0,2017-03-09,
57231,029210,P,01,LC,79914.0,30043.0,1993-11-15,2021-04-30
57234,029211,C,00X,LC,80223.0,12848.0,1994-02-14,1994-04-28
57235,029211,P,01,LC,80223.0,12848.0,1994-04-29,2021-07-30
57237,029214,P,01,LU,79842.0,12580.0,1993-11-16,1996-08-30
57242,029216,C,01,LU,79861.0,12575.0,1993-11-16,2000-01-14
57245,029217,P,01,LU,79866.0,12574.0,1993-11-16,
57247,029219,P,01,LU,79918.0,30047.0,1993-11-16,
57251,029223,C,01,LU,79875.0,12578.0,1993-11-16,2000-02-28
57259,029228,P,01,LU,79789.0,12587.0,1993-11-17,1998-10-30
57262,029229,C,01,LU,79803.0,12584.0,1993-11-17,1995-08-16
57265,029230,C,01,LU,79814.0,12588.0,1993-11-17,1997-09-22
57268,029232,C,00X,LU,79825.0,12571.0,1993-11-17,1993-11-29
57269,029232,C,01,LU,79825.0,12571.0,1993-11-30,1995-11-02
57271,029233,P,01,LU,79897.0,30027.0,1993-11-17,2003-10-31
57273,029234,P,01,LU,79868.0,12582.0,1993-11-17,2000-02-29
57276,029235,C,90,LU,79815.0,12581.0,1993-11-17,2001-10-19
57278,029236,P,01,LU,79829.0,12585.0,1993-11-17,1998-08-31
57280,029241,P,01,LC,79879.0,12583.0,1993-11-17,
57281,029242,P,01,LC,16485.0,55802.0,2016-11-23,2023-11-30
57283,029246,P,01,LU,79796.0,12591.0,1993-11-18,2017-09-30
57286,029247,C,01,LU,79826.0,12592.0,1993-11-18,1996-04-16
57288,029248,P,01,LU,79898.0,30028.0,1993-11-18,2012-07-31
57292,029249,C,00X,LU,79843.0,12593.0,1993-11-18,1993-11-29
57293,029249,C,01,LU,79843.0,12593.0,1993-11-30,1995-04-26
57296,029250,P,01,LC,79850.0,12589.0,1993-11-18,2009-02-26
57297,029251,P,01,LC,15285.0,55225.0,2016-11-22,
57299,029252,P,01,LU,79794.0,12598.0,1993-11-19,2001-11-30
57300,029253,P,01,LU,79891.0,30022.0,1993-11-19,2018-04-30
57303,029254,C,01,LU,79786.0,12600.0,1993-11-19,2003-06-16
57306,029255,P,01,LC,79809.0,12594.0,1993-11-19,1996-02-23
57310,029257,C,00X,LU,81493.0,13614.0,1995-03-13,1995-03-30
57311,029257,C,01,LU,81493.0,13614.0,1995-03-31,1998-11-09
57312,029258,P,01,LU,79904.0,30031.0,1993-11-19,1999-10-29
57314,029260,P,01,LU,79917.0,30046.0,1993-11-19,2001-07-31
57318,029262,P,01,LU,79863.0,12595.0,1993-11-19,2000-02-29
57321,029264,P,01,LC,79922.0,30050.0,1993-11-19,
57323,029265,P,01,LU,79923.0,30051.0,1993-11-17,2014-12-31
57325,029266,P,01,LU,79882.0,12597.0,1993-11-19,2000-07-31
57326,029267,P,01,LC,79926.0,30053.0,1993-11-19,2012-10-31
57328,029268,P,01,LU,79884.0,12599.0,1993-11-19,2017-09-29
57331,029271,P,01,LU,79929.0,30058.0,1993-11-19,1999-01-29
57332,029273,P,01,LU,79921.0,30049.0,1993-11-22,2000-12-29
57334,029274,P,01,LC,79799.0,12606.0,1993-11-23,2014-04-29
57336,029275,P,01,LC,16465.0,55688.0,2018-07-27,
57340,029276,P,01,LU,79902.0,30029.0,1993-12-16,2001-06-12
57342,029278,P,01,LU,79847.0,12604.0,1993-11-23,2011-02-28
57344,029279,P,01,LC,79912.0,30041.0,1993-11-23,2012-08-31
57347,029281,C,00X,LU,79854.0,12607.0,1993-11-23,1993-11-29
57348,029281,C,01,LU,79854.0,12607.0,1993-11-30,1995-06-22
57350,029282,P,01,LC,79859.0,12608.0,1993-11-23,
57354,029284,P,01,LU,79801.0,12605.0,1993-11-23,2005-09-30
57357,029286,P,90,LC,79895.0,30025.0,1993-11-24,
57360,029287,P,01,LU,79808.0,12613.0,1993-11-24,2004-07-30
57362,029288,P,01,LU,79807.0,12611.0,1993-11-24,2001-04-30
57363,029289,P,01,LU,79907.0,30034.0,1993-11-24,2017-08-31
57369,029290,P,90,LC,79844.0,12610.0,1993-11-24,2001-07-31
57370,029290,C,90,LC,79844.0,12610.0,2001-08-01,2001-08-03
57371,029290,P,01,LC,79844.0,12610.0,2001-08-06,2015-12-30
57373,029291,P,01,LU,79806.0,12609.0,1993-11-24,1995-07-31
57375,029292,P,01,LU,79880.0,12612.0,1993-11-24,1996-12-31
57376,029293,P,01,LC,77437.0,11432.0,2016-11-29,
57378,029296,P,01,LU,79832.0,12615.0,1993-11-26,1995-05-31
57381,029300,P,01,LU,79885.0,12618.0,1993-11-29,
57384,029304,P,01,LU,79797.0,12620.0,1993-11-30,2015-01-30
57385,029305,P,01,LU,79916.0,30045.0,1993-11-30,2000-06-30
57387,029306,P,01,LU,79930.0,12621.0,1993-11-30,1999-01-29
57391,029310,P,01,LU,79871.0,12619.0,1993-11-30,1995-06-21
57395,029311,P,01,LU,79931.0,12622.0,1993-11-30,2000-10-20
57397,029312,P,01,LU,79977.0,12630.0,1993-12-02,
57403,029315,P,01,LU,79865.0,12562.0,1993-11-12,1999-12-31
57407,029316,P,01,LC,80075.0,30065.0,1993-12-03,2006-03-08
57410,029317,C,01,LU,79958.0,12631.0,1993-12-03,2001-11-16
57412,029318,P,01,LU,80094.0,30082.0,1993-12-03,1999-06-30
57415,029319,P,01,LU,80017.0,12633.0,1993-12-03,1997-07-07
57419,029320,P,01,LC,80052.0,12632.0,1993-12-03,1995-07-05
57423,029322,P,01,LU,86418.0,16325.0,1998-11-24,2006-10-31
57427,029323,C,01,LU,79935.0,12627.0,1993-12-01,2006-09-13
57435,029327,P,90,LU,80088.0,30076.0,1993-12-01,1999-02-23
57437,029328,P,01,LU,79978.0,12629.0,1993-12-01,1996-04-30
57439,029329,P,01,LU,80092.0,30080.0,1993-12-01,1999-06-30
57441,029332,P,01,LU,80019.0,12624.0,1993-12-01,
57446,029337,P,01,LU,79947.0,12642.0,1993-12-07,1997-10-31
57449,029338,C,00X,LU,79950.0,12640.0,1993-12-07,1993-12-30
57450,029338,P,01,LU,79950.0,12640.0,1993-12-31,2005-06-09
57452,029339,P,01,LU,79960.0,12635.0,1993-12-07,2003-10-31
57455,029340,P,01,LC,84733.0,15417.0,1997-04-01,2005-12-30
57458,029341,C,00X,LU,79971.0,12639.0,1993-12-07,1993-12-30
57459,029341,P,01,LU,79971.0,12639.0,1993-12-31,2005-09-27
57461,029342,P,01,LU,80023.0,12645.0,1993-12-07,2009-12-31
57463,029343,P,90,LU,80087.0,30075.0,1993-12-07,2013-03-28
57466,029344,C,01,LU,80044.0,12643.0,1994-01-31,2002-12-20
57468,029345,P,01,LU,79973.0,12646.0,1993-12-08,2007-10-31
57471,029346,P,01,LC,79994.0,12647.0,1993-12-08,2009-03-17
57473,029347,P,01,LU,80104.0,30090.0,1993-12-08,2001-05-31
57481,029349,C,01,LU,79942.0,12649.0,1993-12-09,1998-08-27
57483,029350,P,01,LU,79951.0,12652.0,1993-12-09,1999-07-30
57487,029352,P,01,LU,80027.0,12650.0,1993-12-09,1998-09-30
57489,029353,P,01,LC,80032.0,12651.0,1993-12-09,2013-02-28
57494,029356,P,01,LC,80055.0,12656.0,1993-12-09,2005-07-29
57496,029357,P,01,LU,80103.0,30089.0,1994-01-31,2000-06-30
57498,029359,P,01,LU,80102.0,30087.0,1993-12-09,
57504,029360,C,02,LC,81052.0,30510.0,1994-11-14,1999-04-09
57511,029365,P,01,LU,79941.0,12660.0,1993-12-10,1998-10-28
57514,029366,C,01,LU,79940.0,12662.0,1993-12-10,1999-09-29
57517,029367,C,01,LC,80076.0,30066.0,1993-12-10,2002-09-20
57519,029368,P,01,LU,79959.0,12661.0,1993-12-10,1995-01-31
57521,029369,P,01,LU,80074.0,30064.0,1993-12-10,1998-09-30
57523,029371,P,01,LU,79970.0,12665.0,1993-12-10,1996-11-29
57526,029372,C,01,LU,79999.0,12659.0,1993-12-10,1999-06-03
57528,029373,P,01,LU,80009.0,12664.0,1993-12-10,1997-04-30
57531,029374,P,01,LU,80028.0,12657.0,1993-12-10,2002-06-28
57533,029375,P,01,LC,17135.0,56169.0,2017-12-15,
57535,029376,P,01,LU,80084.0,30073.0,1993-12-10,2001-10-31
57539,029378,P,90,LC,16940.0,56072.0,2017-09-20,
57542,029380,C,00X,LU,80061.0,12678.0,1993-12-13,1993-12-30
57543,029380,C,01,LU,80061.0,12678.0,1993-12-31,1995-10-31
57545,029381,P,01,LC,79991.0,12667.0,1993-12-13,2005-12-30
57547,029382,P,01,LU,80034.0,12669.0,1993-12-13,
57552,029384,C,01,LU,80051.0,12666.0,1993-12-13,1995-01-25
57555,029385,C,01,LU,80059.0,12679.0,1993-12-14,1995-02-23
57557,029386,P,01,LC,80049.0,12675.0,1993-12-14,2014-12-31
57560,029387,C,01,LU,81596.0,13740.0,1995-05-24,2000-01-24
57562,029388,P,01,LU,80031.0,12671.0,1993-12-14,2004-05-28
57564,029389,P,01,LC,80100.0,30086.0,1993-12-14,
57566,029390,P,01,LU,80030.0,12672.0,1993-12-14,2003-09-30
57570,029392,P,01,LU,80080.0,30070.0,1994-01-04,
57573,029394,P,01,LC,79948.0,12674.0,1993-12-14,1998-12-01
57576,029395,C,01,LU,79932.0,12673.0,1993-12-14,2001-10-12
57578,029396,P,01,LU,79933.0,12670.0,1993-12-14,2001-02-28
57585,029397,P,01,LC,80036.0,12676.0,1993-12-14,2002-01-10
57586,029397,P,02,LC,92099.0,12676.0,2007-06-20,2010-10-28
57588,029399,P,01,LC,16494.0,55803.0,2016-12-05,
57593,029400,C,91,LC,80086.0,30074.0,1993-12-14,1998-07-23
57598,029401,P,01,LU,81604.0,13726.0,1995-05-15,1998-10-02
57600,029402,P,01,LU,79954.0,12686.0,1993-12-15,2000-03-31
57603,029403,C,00X,LU,79945.0,12684.0,1993-12-15,1993-12-30
57604,029403,P,01,LU,79945.0,12684.0,1993-12-31,1998-03-10
57607,029404,P,01,LC,79966.0,12683.0,1993-12-15,1996-03-29
57612,029406,C,00X,LU,79997.0,12680.0,1993-12-15,1993-12-30
57613,029406,P,01,LU,79997.0,12680.0,1993-12-31,1999-01-06
57618,029411,P,01,LU,80026.0,12681.0,1993-12-15,1999-05-28
57621,029412,P,01,LU,80008.0,12685.0,1993-12-15,
57623,029414,P,01,LU,80042.0,12687.0,1993-12-15,1999-07-30
57630,029418,P,01,LC,16793.0,55938.0,2017-06-28,
57634,029422,P,01,LU,80105.0,30091.0,1993-12-15,2000-04-28
57636,029423,P,01,LU,79964.0,12682.0,1993-12-15,2003-07-31
57638,029424,P,01,LU,79934.0,12690.0,1993-12-16,1999-11-30
57642,029426,P,01,LU,79949.0,12697.0,1993-12-16,1998-02-27
57644,029427,P,01,LU,79962.0,12698.0,1993-12-16,2002-01-31
57646,029428,P,01,LU,79968.0,12689.0,1993-12-16,1995-06-30
57649,029429,C,01,LU,80091.0,30079.0,1993-12-16,1995-06-09
57653,029431,C,01,LU,79984.0,12692.0,1993-12-16,1995-03-22
57656,029432,P,01,LU,79985.0,12696.0,1993-12-16,1996-03-15
57659,029433,C,01,LC,80001.0,12694.0,1993-12-16,2016-01-20
57661,029434,P,01,LU,80006.0,12699.0,1993-12-16,2001-12-31
57663,029435,P,01,LU,80012.0,12693.0,1993-12-16,2015-11-30
57665,029436,P,01,LU,80020.0,12691.0,1993-12-16,2002-03-28
57672,029439,P,01,LC,80053.0,12688.0,1993-12-16,1995-09-29
57674,029440,P,01,LU,79938.0,12703.0,1993-12-17,1995-07-31
57677,029443,P,01,LU,80090.0,30078.0,1993-12-17,2003-01-31
57679,029445,P,01,LU,80095.0,30083.0,1993-12-17,2001-06-29
57681,029446,P,01,LU,80007.0,12704.0,1993-12-17,2017-10-31
57685,029448,P,01,LC,80014.0,12702.0,1993-12-17,2014-03-11
57687,029449,P,01,LU,80050.0,12706.0,1993-12-17,
57688,029450,P,01,LU,80078.0,30068.0,1994-01-31,2003-05-30
57692,029453,C,01,LU,84723.0,15434.0,1997-04-11,
57695,029454,P,01,LC,79957.0,12707.0,1994-01-31,1995-10-26
57696,029455,P,01,LU,80081.0,30071.0,1993-12-21,2018-04-30
57698,029456,P,01,LU,79975.0,12714.0,1993-12-21,1999-02-26
57701,029457,C,01,LU,80038.0,12709.0,1993-12-21,1998-08-17
57704,029458,P,01,LU,79980.0,12715.0,1993-12-21,1997-07-09
57706,029459,P,01,LU,79943.0,12713.0,1993-12-21,2004-06-30
57708,029461,P,01,LU,80000.0,12708.0,1993-12-21,2010-07-30
57711,029463,P,01,LU,80002.0,12712.0,1993-12-21,2004-09-30
57714,029466,P,01,LU,79965.0,12721.0,1993-12-22,
57717,029467,P,01,LC,80077.0,30067.0,1993-12-22,1997-10-24
57720,029468,C,01,LU,79990.0,12719.0,1993-12-22,1999-05-28
57722,029469,P,01,LU,80022.0,12717.0,1993-12-22,1995-08-31
57729,029473,P,02,LC,16631.0,55850.0,2017-03-06,2018-10-17
57730,029474,P,01,LU,80097.0,30085.0,1993-12-22,1998-03-31
57738,029476,P,01,LC,12890.0,53825.0,2011-06-15,2013-02-04
57739,029476,P,01,LC,12890.0,53825.0,2019-10-10,
57746,029478,P,01,LC,23889.0,59566.0,2023-05-25,
57751,029480,C,01,LU,79989.0,12724.0,1993-12-23,1994-07-21
57755,029482,P,01,LU,80003.0,12723.0,1993-12-23,1998-10-30
57758,029483,P,01,LC,80010.0,12727.0,1993-12-23,1999-10-29
57760,029484,P,01,LU,80018.0,12720.0,1993-12-22,1994-12-30
57763,029486,P,01,LU,80096.0,30084.0,1993-12-23,2016-12-30
57765,029487,P,01,LU,80046.0,12725.0,1993-12-23,2003-05-30
57767,029489,P,01,LU,80058.0,12726.0,1993-12-23,1998-07-31
57769,029491,P,01,LU,80060.0,12730.0,1993-12-27,1995-10-31
57772,029492,P,01,LC,79956.0,12733.0,1993-12-28,2008-06-04
57774,029493,P,01,LU,79998.0,12734.0,1993-12-28,1998-08-31
57776,029496,P,01,LU,80570.0,13109.0,1994-05-26,2001-04-30
57778,029497,P,01,LC,81290.0,30850.0,1995-02-24,2005-03-31
57780,029498,P,01,LU,80588.0,30397.0,1994-05-25,1996-02-29
57782,029499,P,01,LC,16671.0,55915.0,2017-04-28,
57784,029501,P,01,LU,79946.0,12737.0,1993-12-29,1998-07-31
57786,029507,P,01,LU,80029.0,12736.0,1993-12-29,2004-04-30
57788,029508,P,01,LC,16676.0,55919.0,2017-04-21,2023-01-31
57793,029511,P,01,LC,80079.0,30069.0,1994-01-25,2015-12-08
57797,029513,C,01,LC,79986.0,12739.0,1993-12-30,1998-01-05
57801,029514,C,01,LU,83344.0,31511.0,1996-04-24,2004-12-31
57803,029515,P,01,LU,80025.0,12741.0,1993-12-30,2004-09-30
57807,029517,P,01,LU,80054.0,12740.0,1993-12-30,
57814,029523,C,01,LU,79992.0,12722.0,1993-12-31,1995-05-05
